RK,Name,POS,GP,AB,R,H,AVG,X2B,X3B,HR,RBI,TB,BB,K,SB,OBP,SLG,OPS,WAR
23,Aaron JudgeNYY,RF,67,255,57,77,0.302,11,0,27,52,169,34,73,5,0.379,0.663,1.042,3.5
23,Shohei OhtaniLAA,SP,69,265,44,69,0.26,13,1,15,45,129,28,73,7,0.336,0.487,0.822,1.1
26,Trent GrishamSD,CF,69,232,28,44,0.19,10,2,6,27,76,30,70,2,0.289,0.328,0.617,1.1
26,Randy ArozarenaTB,RF,67,257,30,64,0.249,14,2,7,31,103,14,70,12,0.302,0.401,0.703,0.4
28,Eduardo EscobarNYM,3B,65,247,30,57,0.231,16,3,6,29,97,23,69,0,0.291,0.393,0.684,0.1
28,Nick CastellanosPHI,LF,69,265,29,65,0.245,17,0,7,36,103,21,69,2,0.303,0.389,0.692,-0.4
30,Bobby Witt Jr.KC,SS,66,254,38,61,0.24,16,4,10,36,115,14,68,10,0.285,0.453,0.737,0.9
31,Matt OlsonATL,1B,70,267,29,67,0.251,28,0,10,38,125,41,67,0,0.352,0.468,0.82,1.2
32,Salvador PerezKC,C,57,223,25,47,0.211,13,1,11,34,95,9,65,0,0.254,0.426,0.68,1.1
32,Robbie GrossmanDET,LF,54,180,17,37,0.206,6,0,2,16,49,25,65,2,0.311,0.272,0.584,-0.2
32,Andrew VelazquezLAA,SS,64,188,21,33,0.176,6,0,4,18,51,9,65,10,0.223,0.271,0.494,0.7
32,Bryan ReynoldsPIT,LF,65,243,31,63,0.259,8,3,11,22,110,26,65,3,0.333,0.453,0.786,1.4
32,Daulton VarshoARI,CF,64,236,32,56,0.237,13,0,9,28,96,18,65,4,0.299,0.407,0.706,1.2
37,Tommy PhamCIN,LF,60,216,40,54,0.25,9,0,9,26,90,34,63,5,0.35,0.417,0.767,1.1
37,Marcell OzunaATL,DH,66,260,34,60,0.231,9,0,13,28,108,17,63,2,0.279,0.415,0.694,-0.5
37,Sean MurphyOAK,C,63,227,25,49,0.216,16,1,8,28,91,20,63,0,0.291,0.401,0.692,0.7
37,Brett PhillipsTB,RF,51,137,14,23,0.168,4,0,4,10,39,11,63,6,0.233,0.285,0.518,0.7
37,Matt ChapmanTOR,3B,64,224,35,48,0.214,11,0,9,27,86,25,63,0,0.3,0.384,0.684,1.2
37,Pavin SmithARI,RF,63,208,20,40,0.192,6,0,9,28,73,24,63,1,0.277,0.351,0.628,0.1
37,Jazz Chisholm Jr.MIA,2B,56,202,38,50,0.248,8,4,14,45,108,21,63,11,0.32,0.535,0.855,2.4
44,Avisail GarciaMIA,RF,57,213,21,50,0.235,7,0,5,20,72,8,62,3,0.273,0.338,0.611,0.1
44,Randal GrichukCOL,CF,59,211,25,54,0.256,6,0,7,34,81,12,62,2,0.303,0.384,0.687,-0.4
44,Ryan MountcastleBAL,1B,58,231,30,63,0.273,12,0,12,37,111,12,62,2,0.309,0.481,0.789,1.1
44,Pete AlonsoNYM,DH,70,259,43,73,0.282,10,0,20,66,143,29,62,2,0.361,0.552,0.913,1.8
44,Jesus SanchezMIA,RF,57,197,27,44,0.223,7,3,9,25,84,10,62,1,0.267,0.426,0.693,0.2
44,Nathaniel LoweTEX,1B,63,237,27,65,0.274,9,1,9,28,103,16,62,1,0.32,0.435,0.755,0.7
50,Giancarlo StantonNYY,DH,56,200,23,49,0.245,5,0,14,42,96,28,61,0,0.333,0.48,0.813,0.9
